fecha,precio,cantidad
02/08/2008,18.0,1.0
03/08/2008,18.0,1.0
04/08/2008,18.0,2.0
06/08/2008,18.0,1.0
08/08/2008,18.0,2.0
08/08/2008,18.0,1.0
09/08/2008,18.0,1.0
11/08/2008,18.0,2.0
13/08/2008,18.0,1.0
13/08/2008,18.0,1.0
16/08/2008,18.0,2.0
18/08/2008,18.0,1.0
19/08/2008,18.0,1.0
21/08/2008,18.0,1.0
22/08/2008,18.0,1.0
22/08/2008,18.0,2.0
26/08/2008,18.0,1.0
29/08/2008,18.0,2.0
31/08/2008,18.0,1.0
03/09/2008,18.0,2.0
03/09/2008,18.0,1.0
04/09/2008,18.0,1.0
08/09/2008,18.0,1.0
09/09/2008,18.0,1.0
12/09/2008,18.0,2.0
13/09/2008,18.0,1.0
13/09/2008,18.0,1.0
14/09/2008,18.0,1.0
15/09/2008,18.0,1.0
16/09/2008,18.0,2.0
17/09/2008,18.0,1.0
19/09/2008,18.0,1.0
20/09/2008,18.0,1.0
20/09/2008,18.0,2.0
20/09/2008,18.0,1.0
21/09/2008,18.0,2.0
27/09/2008,18.0,1.0
27/09/2008,18.0,1.0
28/09/2008,18.0,1.0
30/09/2008,18.0,1.0
02/10/2008,18.0,1.0
05/10/2008,18.0,1.0
05/10/2008,18.0,1.0
08/10/2008,18.0,1.0
12/10/2008,18.5,1.0
14/10/2008,18.5,1.0
18/10/2008,18.5,1.0
18/10/2008,18.5,1.0
19/10/2008,18.5,1.0
22/10/2008,18.5,1.0
24/10/2008,18.5,1.0
25/10/2008,18.5,1.0
01/11/2008,18.5,2.0
01/11/2008,18.5,1.0
03/11/2008,18.5,1.0
03/11/2008,18.5,1.0
04/11/2008,18.5,1.0
06/11/2008,18.5,1.0
07/11/2008,19.0,1.0
07/11/2008,19.0,2.0
08/11/2008,19.0,1.0
09/11/2008,19.0,1.0
13/11/2008,19.0,2.0
14/11/2008,19.0,1.0
15/11/2008,19.0,1.0
15/11/2008,19.0,1.0
16/11/2008,19.0,1.0
16/11/2008,19.0,1.0
25/11/2008,19.0,1.0
25/11/2008,19.0,2.0
26/11/2008,19.0,1.0
27/11/2008,19.0,1.0
28/11/2008,19.0,1.0
28/11/2008,19.0,1.0
29/11/2008,19.0,1.0
29/11/2008,19.0,2.0
29/11/2008,19.0,1.0
30/11/2008,19.0,1.0
03/12/2008,19.0,1.0
04/12/2008,19.0,1.0
05/12/2008,19.0,1.0
06/12/2008,19.0,1.0
06/12/2008,19.0,2.0
07/12/2008,19.0,1.0
07/12/2008,19.0,1.0
08/12/2008,19.0,1.0
11/12/2008,19.0,2.0
12/12/2008,19.0,1.0
13/12/2008,19.0,1.0
14/12/2008,19.0,1.0
19/12/2008,20.0,1.0
20/12/2008,20.0,1.0
20/12/2008,20.0,1.0
20/12/2008,20.0,1.0
20/12/2008,20.0,1.0
21/12/2008,20.0,1.0
24/12/2008,20.0,1.0
24/12/2008,20.0,1.0
24/12/2008,20.0,1.0
24/12/2008,20.0,1.0
24/12/2008,20.0,1.0
26/12/2008,20.0,1.0
27/12/2008,20.0,1.0
27/12/2008,20.0,1.0
30/12/2008,20.0,1.0
30/12/2008,20.0,1.0
31/12/2008,20.0,1.0
31/12/2008,20.0,1.0
02/01/2009,20.0,1.0
05/01/2009,20.0,1.0
09/01/2009,20.0,1.0
09/01/2009,20.0,1.0
09/01/2009,20.0,1.0
10/01/2009,20.0,1.0
11/01/2009,20.0,1.0
16/01/2009,20.0,1.0
17/01/2009,20.0,1.0
17/01/2009,20.0,1.0
19/01/2009,20.0,2.0
21/01/2009,20.0,1.0
22/01/2009,20.0,1.0
24/01/2009,20.0,1.0
26/01/2009,20.0,1.0
26/01/2009,20.0,2.0
28/01/2009,20.0,1.0
28/01/2009,20.0,1.0
30/01/2009,20.0,1.0
30/01/2009,20.0,1.0
31/01/2009,20.0,1.0
31/01/2009,20.0,2.0
02/02/2009,20.0,1.0
04/02/2009,20.0,1.0
06/02/2009,20.0,1.0
06/02/2009,20.0,1.0
06/02/2009,20.0,1.0
09/02/2009,20.0,2.0
10/02/2009,20.0,1.0
10/02/2009,20.0,1.0
11/02/2009,20.0,1.0
11/02/2009,20.0,1.0
11/02/2009,20.0,1.0
13/02/2009,20.0,1.0
13/02/2009,20.0,1.0
13/02/2009,20.0,1.0
14/02/2009,20.0,1.0
15/02/2009,20.0,1.0
23/02/2009,20.0,2.0
24/02/2009,20.0,1.0
25/02/2009,20.0,1.0
27/02/2009,20.0,1.0
27/02/2009,20.0,2.0
02/03/2009,20.0,1.0
02/03/2009,20.0,1.0
03/03/2009,20.0,1.0
06/03/2009,20.0,1.0
08/03/2009,20.0,1.0
08/03/2009,20.0,2.0
08/03/2009,20.0,1.0
09/03/2009,20.0,2.0
11/03/2009,20.0,1.0
12/03/2009,20.0,1.0
12/03/2009,20.0,2.0
13/03/2009,20.0,2.0
15/03/2009,20.0,1.0
16/03/2009,20.0,3.0
21/03/2009,20.0,1.0
21/03/2009,20.0,1.0
21/03/2009,20.0,1.0
22/03/2009,20.0,1.0
25/03/2009,20.0,2.0
26/03/2009,20.0,1.0
27/03/2009,20.0,1.0
28/03/2009,20.0,1.0
28/03/2009,20.0,1.0
29/03/2009,20.0,1.0
01/04/2009,20.0,1.0
03/04/2009,20.0,3.0
05/04/2009,20.0,1.0
05/04/2009,20.0,1.0
06/04/2009,20.0,1.0
06/04/2009,20.0,1.0
08/04/2009,20.0,1.0
11/04/2009,20.0,1.0
13/04/2009,20.0,2.0
15/04/2009,20.0,1.0
16/04/2009,20.0,1.0
16/04/2009,20.0,1.0
17/04/2009,20.0,1.0
18/04/2009,20.0,1.0
19/04/2009,20.0,1.0
20/04/2009,20.0,3.0
26/04/2009,20.0,2.0
26/04/2009,20.0,1.0
29/04/2009,20.0,2.0
29/04/2009,20.0,1.0
30/04/2009,20.0,1.0
30/04/2009,20.0,1.0
30/04/2009,20.0,2.0
01/05/2009,20.0,1.0
05/05/2009,20.0,1.0
07/05/2009,20.0,3.0
09/05/2009,20.0,2.0
10/05/2009,20.0,1.0
10/05/2009,20.0,1.0
11/05/2009,20.0,1.0
15/05/2009,20.0,1.0
15/05/2009,20.0,1.0
16/05/2009,20.0,1.0
16/05/2009,20.0,1.0
17/05/2009,20.0,1.0
20/05/2009,20.0,1.0
20/05/2009,20.0,2.0
24/05/2009,21.0,1.0
24/05/2009,21.0,2.0
26/05/2009,21.0,1.0
26/05/2009,21.0,1.0
29/05/2009,21.0,1.0
31/05/2009,21.0,1.0
01/06/2009,21.0,1.0
01/06/2009,21.0,2.0
04/06/2009,21.0,1.0
06/06/2009,21.0,1.0
06/06/2009,21.0,1.0
07/06/2009,21.0,2.0
07/06/2009,21.0,1.0
07/06/2009,21.0,1.0
11/06/2009,21.0,2.0
11/06/2009,21.0,1.0
13/06/2009,21.0,1.0
