fecha,precio,cantidad
13/10/2007,2.5999999046,1.0
13/10/2007,2.5999999046,1.0
19/10/2007,2.5999999046,1.0
17/05/2008,1.75,1.0
20/05/2008,1.75,1.0
29/05/2008,1.75,1.0
30/05/2008,1.75,1.0
03/06/2008,1.75,1.0
25/03/2015,5.0,1.0
27/03/2015,5.0,1.0
05/04/2015,5.0,1.0
16/04/2015,5.0,1.0
16/04/2015,5.0,1.0
24/04/2015,5.0,1.0
24/04/2015,5.0,1.0
25/04/2015,5.0,1.0
25/04/2015,5.0,1.0
28/04/2015,5.0,4.0
29/04/2015,5.0,1.0
02/05/2015,5.0,1.0
03/05/2015,5.0,1.0
04/05/2015,5.0,1.0
06/05/2015,5.0,1.0
07/05/2015,5.0,1.0
08/05/2015,5.0,1.0
11/05/2015,5.0,1.0
11/05/2015,5.0,1.0
12/05/2015,5.0,1.0
17/05/2015,5.0,1.0
22/05/2015,5.0,2.0
22/05/2015,5.0,1.0
22/05/2015,5.0,1.0
30/05/2015,5.0,1.0
30/05/2015,5.0,1.0
05/06/2015,5.0,1.0
16/06/2015,5.0,1.0
